2022-08-08 20:03:36.584006 Epoch 1, Train loss 0.18, Val loss 0.1764, Perfect loss 0.0572
2022-08-08 20:17:22.754258 Epoch 2, Train loss 0.1593, Val loss 0.1475, Perfect loss 0.0573
2022-08-08 20:31:18.925160 Epoch 3, Train loss 0.1387, Val loss 0.1268, Perfect loss 0.0572
2022-08-08 20:45:05.254486 Epoch 4, Train loss 0.1226, Val loss 0.1206, Perfect loss 0.0571
2022-08-08 20:58:51.492219 Epoch 5, Train loss 0.1147, Val loss 0.1086, Perfect loss 0.0572
2022-08-08 21:12:34.756001 Epoch 6, Train loss 0.1038, Val loss 0.1, Perfect loss 0.0571
2022-08-08 21:26:20.299298 Epoch 7, Train loss 0.0969, Val loss 0.0952, Perfect loss 0.057
2022-08-08 21:40:03.513926 Epoch 8, Train loss 0.0934, Val loss 0.0923, Perfect loss 0.0572
2022-08-08 21:53:48.202732 Epoch 9, Train loss 0.0865, Val loss 0.0893, Perfect loss 0.0571
2022-08-08 22:07:40.687922 Epoch 10, Train loss 0.0843, Val loss 0.0849, Perfect loss 0.0572
2022-08-08 22:21:55.249278 Epoch 11, Train loss 0.0823, Val loss 0.0834, Perfect loss 0.0569
2022-08-08 22:35:45.807913 Epoch 12, Train loss 0.083, Val loss 0.087, Perfect loss 0.0572
2022-08-08 22:49:53.093300 Epoch 13, Train loss 0.0794, Val loss 0.0827, Perfect loss 0.0572
2022-08-08 23:03:51.777965 Epoch 14, Train loss 0.0783, Val loss 0.0823, Perfect loss 0.0572
2022-08-08 23:18:02.031364 Epoch 15, Train loss 0.076, Val loss 0.0794, Perfect loss 0.0572
2022-08-08 23:32:59.975473 Epoch 16, Train loss 0.0764, Val loss 0.0781, Perfect loss 0.0571
2022-08-08 23:50:09.862785 Epoch 17, Train loss 0.0744, Val loss 0.0764, Perfect loss 0.0573
2022-08-09 00:11:29.637646 Epoch 18, Train loss 0.0736, Val loss 0.0781, Perfect loss 0.0572
2022-08-09 00:25:43.715214 Epoch 19, Train loss 0.0719, Val loss 0.0747, Perfect loss 0.0572
2022-08-09 00:39:41.488658 Epoch 20, Train loss 0.0719, Val loss 0.0769, Perfect loss 0.0572
2022-08-09 00:53:37.415707 Epoch 21, Train loss 0.0712, Val loss 0.0741, Perfect loss 0.0571
2022-08-09 01:07:33.822648 Epoch 22, Train loss 0.0714, Val loss 0.076, Perfect loss 0.0572
2022-08-09 01:22:02.508226 Epoch 23, Train loss 0.0709, Val loss 0.0757, Perfect loss 0.0572
2022-08-09 01:36:30.114832 Epoch 24, Train loss 0.0714, Val loss 0.0733, Perfect loss 0.0573
2022-08-09 01:50:47.506715 Epoch 25, Train loss 0.0691, Val loss 0.0742, Perfect loss 0.0572
