2022-08-10 13:20:44.228305 Epoch 1, Train loss 1.1007, Val loss 0.9206, Perfect loss 0.0012
2022-08-10 13:28:57.309497 Epoch 2, Train loss 0.709, Val loss 0.7738, Perfect loss 0.0012
2022-08-10 13:37:09.559236 Epoch 3, Train loss 0.5712, Val loss 0.8693, Perfect loss 0.0012
2022-08-10 13:45:17.780133 Epoch 4, Train loss 0.4665, Val loss 0.5711, Perfect loss 0.0012
2022-08-10 13:54:07.388796 Epoch 5, Train loss 0.4212, Val loss 0.6872, Perfect loss 0.0012
2022-08-10 14:02:17.742090 Epoch 6, Train loss 0.366, Val loss 1.1508, Perfect loss 0.0012
2022-08-10 14:10:27.826118 Epoch 7, Train loss 0.333, Val loss 0.751, Perfect loss 0.0012
2022-08-10 14:18:36.258026 Epoch 8, Train loss 0.3092, Val loss 1.1162, Perfect loss 0.0012
2022-08-10 14:26:44.814224 Epoch 9, Train loss 0.2891, Val loss 2.1282, Perfect loss 0.0012
2022-08-10 14:34:53.977651 Epoch 10, Train loss 0.2714, Val loss 1.0651, Perfect loss 0.0012
2022-08-10 14:43:01.370682 Epoch 11, Train loss 0.2591, Val loss 1.2556, Perfect loss 0.0012
2022-08-10 14:51:12.202819 Epoch 12, Train loss 0.239, Val loss 1.0475, Perfect loss 0.0012
2022-08-10 14:59:22.502476 Epoch 13, Train loss 0.223, Val loss 0.635, Perfect loss 0.0012
2022-08-10 15:07:32.739614 Epoch 14, Train loss 0.2279, Val loss 1.1399, Perfect loss 0.0013
2022-08-10 15:15:42.805069 Epoch 15, Train loss 0.2128, Val loss 1.2477, Perfect loss 0.0013
2022-08-10 15:24:11.208893 Epoch 16, Train loss 0.2208, Val loss 1.0979, Perfect loss 0.0013
2022-08-10 15:32:21.891287 Epoch 17, Train loss 0.2041, Val loss 1.5356, Perfect loss 0.0013
2022-08-10 15:40:33.284792 Epoch 18, Train loss 0.1887, Val loss 0.9395, Perfect loss 0.0013
2022-08-10 15:48:45.956214 Epoch 19, Train loss 0.1904, Val loss 1.6011, Perfect loss 0.0013
2022-08-10 15:56:57.975719 Epoch 20, Train loss 0.182, Val loss 2.3687, Perfect loss 0.0013
2022-08-10 16:05:08.647110 Epoch 21, Train loss 0.178, Val loss 2.6455, Perfect loss 0.0013
2022-08-10 16:13:20.488061 Epoch 22, Train loss 0.1705, Val loss 0.9893, Perfect loss 0.0013
2022-08-10 16:21:34.127988 Epoch 23, Train loss 0.1813, Val loss 1.3283, Perfect loss 0.0013
2022-08-10 16:29:47.137637 Epoch 24, Train loss 0.1728, Val loss 2.8382, Perfect loss 0.0013
2022-08-10 16:37:59.392166 Epoch 25, Train loss 0.1611, Val loss 2.6252, Perfect loss 0.0013
2022-08-10 16:46:09.489683 Epoch 26, Train loss 0.1607, Val loss 1.707, Perfect loss 0.0013
2022-08-10 16:54:21.514739 Epoch 27, Train loss 0.1501, Val loss 2.0533, Perfect loss 0.0013
2022-08-10 17:02:34.060657 Epoch 28, Train loss 0.146, Val loss 1.6024, Perfect loss 0.0013
2022-08-10 17:11:30.503294 Epoch 29, Train loss 0.1411, Val loss 1.1796, Perfect loss 0.0013
2022-08-10 17:19:43.700054 Epoch 30, Train loss 0.1339, Val loss 1.2955, Perfect loss 0.0013
2022-08-10 17:27:55.608320 Epoch 31, Train loss 0.1341, Val loss 2.031, Perfect loss 0.0013
2022-08-10 17:36:06.986628 Epoch 32, Train loss 0.14, Val loss 1.8178, Perfect loss 0.0013
2022-08-10 17:44:18.482767 Epoch 33, Train loss 0.1433, Val loss 1.2469, Perfect loss 0.0013
2022-08-10 17:52:29.516442 Epoch 34, Train loss 0.1249, Val loss 1.6333, Perfect loss 0.0013
2022-08-10 18:00:38.763180 Epoch 35, Train loss 0.14, Val loss 2.4004, Perfect loss 0.0013
2022-08-10 18:08:50.856183 Epoch 36, Train loss 0.1388, Val loss 2.6852, Perfect loss 0.0013
2022-08-10 18:17:01.873781 Epoch 37, Train loss 0.1399, Val loss 1.7218, Perfect loss 0.0013
2022-08-10 18:25:12.356041 Epoch 38, Train loss 0.1238, Val loss 1.3434, Perfect loss 0.0014
2022-08-10 18:33:24.092762 Epoch 39, Train loss 0.1206, Val loss 1.8036, Perfect loss 0.0014
2022-08-10 18:41:35.491457 Epoch 40, Train loss 0.1228, Val loss 1.532, Perfect loss 0.0014
2022-08-10 18:50:34.658494 Epoch 41, Train loss 0.1157, Val loss 1.4955, Perfect loss 0.0014
