2022-08-10 09:17:36.912792 Epoch 1, Train loss 1.0759, Val loss 0.9437, Perfect loss 0.0012
2022-08-10 09:25:49.180018 Epoch 2, Train loss 0.6558, Val loss 0.8621, Perfect loss 0.0012
2022-08-10 09:34:07.325244 Epoch 3, Train loss 0.4882, Val loss 0.8939, Perfect loss 0.0012
2022-08-10 09:42:27.156403 Epoch 4, Train loss 0.3868, Val loss 1.0373, Perfect loss 0.0012
2022-08-10 09:50:45.195592 Epoch 5, Train loss 0.3369, Val loss 0.4674, Perfect loss 0.0012
2022-08-10 10:05:22.993775 Epoch 5, Train loss 0.3435, Val loss 1.0451, Perfect loss 0.0012
2022-08-10 10:13:30.322712 Epoch 6, Train loss 0.3005, Val loss 0.6587, Perfect loss 0.0012
2022-08-10 10:21:40.862506 Epoch 7, Train loss 0.2767, Val loss 0.6171, Perfect loss 0.0012
2022-08-10 10:29:51.559613 Epoch 8, Train loss 0.2366, Val loss 0.8208, Perfect loss 0.0012
2022-08-10 10:38:03.005537 Epoch 9, Train loss 0.246, Val loss 0.8144, Perfect loss 0.0012
2022-08-10 10:46:13.711148 Epoch 10, Train loss 0.2287, Val loss 0.7417, Perfect loss 0.0012
2022-08-10 10:54:23.919388 Epoch 11, Train loss 0.2172, Val loss 1.2227, Perfect loss 0.0012
2022-08-10 11:02:34.500457 Epoch 12, Train loss 0.206, Val loss 1.5481, Perfect loss 0.0013
2022-08-10 11:10:45.506956 Epoch 13, Train loss 0.2026, Val loss 0.6115, Perfect loss 0.0013
2022-08-10 11:18:55.433880 Epoch 14, Train loss 0.1763, Val loss 1.2881, Perfect loss 0.0013
2022-08-10 11:27:04.833250 Epoch 15, Train loss 0.1956, Val loss 1.8122, Perfect loss 0.0013
2022-08-10 11:35:15.032404 Epoch 16, Train loss 0.1801, Val loss 0.8348, Perfect loss 0.0013
2022-08-10 11:43:25.254187 Epoch 17, Train loss 0.1751, Val loss 1.1575, Perfect loss 0.0013
2022-08-10 11:51:34.973592 Epoch 18, Train loss 0.1653, Val loss 1.9664, Perfect loss 0.0013
2022-08-10 11:59:45.364130 Epoch 19, Train loss 0.1617, Val loss 0.6115, Perfect loss 0.0013
2022-08-10 12:07:55.845023 Epoch 20, Train loss 0.1584, Val loss 1.3822, Perfect loss 0.0013
2022-08-10 12:16:29.082391 Epoch 21, Train loss 0.1581, Val loss 1.2422, Perfect loss 0.0013
2022-08-10 12:24:42.103584 Epoch 22, Train loss 0.1505, Val loss 2.0817, Perfect loss 0.0013
2022-08-10 12:32:54.756399 Epoch 23, Train loss 0.1441, Val loss 1.7024, Perfect loss 0.0013
2022-08-10 12:41:07.113152 Epoch 24, Train loss 0.1359, Val loss 2.3256, Perfect loss 0.0013
2022-08-10 12:49:20.143342 Epoch 25, Train loss 0.1383, Val loss 0.7841, Perfect loss 0.0013
2022-08-10 12:57:31.895656 Epoch 26, Train loss 0.134, Val loss 1.158, Perfect loss 0.0013
2022-08-10 13:05:44.169800 Epoch 27, Train loss 0.1344, Val loss 0.8189, Perfect loss 0.0013
